time,axial,temp,agl
63.1888,0.21,67.59,-6.76703
63.19,0.21,67.59,-6.76703
63.1912,0.29,67.59,-6.76703
63.1925,0.29,67.59,-6.76703
63.1937,0.29,67.59,-6.76703
63.195,0.29,67.59,-6.76703
63.1963,0.29,67.59,-6.76703
63.1975,0.29,67.59,-6.76703
63.1987,0.29,67.59,-6.76703
63.2,0.29,67.59,-6.76703
63.2012,0.29,67.59,-6.76703
63.2012,0.29,67.59,-6.76703
63.2012,0.29,67.59,-6.76703
63.2025,0.29,67.59,-6.76703
63.2038,0.21,67.59,-6.76703
63.205,0.21,67.59,-6.76703
63.2062,0.12,67.59,-6.76703
63.2075,0.12,67.59,-6.76703
63.2088,0.21,67.59,-6.76703
63.21,0.21,67.59,-6.76703
63.2113,0.21,67.59,-6.76703
63.2125,0.21,67.59,-6.76703
63.2137,0.29,67.59,-6.76703
63.215,0.29,67.59,-6.76703
63.2163,0.21,67.59,-6.76703
63.2175,0.21,67.59,-6.76703
63.2188,0.21,67.59,-6.76703
63.22,0.21,67.59,-6.76703
63.2212,0.21,67.59,-6.76703
63.2225,0.21,67.59,-6.76703
63.2238,0.29,67.59,-6.76703
63.225,0.29,67.59,-6.76703
63.2262,0.12,67.59,-6.76703
63.2275,0.12,67.59,-6.76703
63.2287,0.12,67.59,-6.76703
63.23,0.12,67.59,-6.76703
63.2313,0.21,67.59,-6.76703
63.2325,0.21,67.59,-6.76703
63.2337,0.29,67.59,-6.76703
63.235,0.29,67.59,-6.76703
63.2363,0.21,67.59,-6.76703
63.2375,0.21,67.59,-6.76703
63.2388,0.29,67.59,-6.76703
63.24,0.29,67.59,-6.76703
63.2412,0.12,67.59,-6.76703
63.2425,0.12,67.59,-6.76703
63.2438,0.29,67.59,-6.76703
63.245,0.29,67.59,-6.76703
63.2463,0.29,67.59,-6.76703
63.2475,0.29,67.59,-6.76703
63.2487,0.29,67.59,-6.76703
63.25,0.29,67.59,-6.76703
63.2513,0.12,67.59,-6.76703
63.2513,0.12,67.59,-6.76703
63.2513,0.12,67.59,-6.76703
63.2525,0.12,67.59,-6.76703
63.2537,0.29,67.59,-6.76703
63.255,0.29,67.59,-6.76703
63.2562,0.29,67.59,-6.76703
63.2575,0.29,67.59,-6.76703
63.2588,0.29,67.59,-6.76703
63.26,0.29,67.59,-6.76703
63.2612,0.21,67.59,-6.76703
63.2625,0.21,67.59,-6.76703
63.2637,0.21,67.59,-6.76703
63.265,0.21,67.59,-6.76703
63.2663,0.21,67.59,-6.76703
63.2675,0.21,67.59,-6.76703
63.2687,0.21,67.59,-6.76703
63.27,0.21,67.59,-6.76703
63.2713,0.12,67.59,-6.76703
63.2725,0.12,67.59,-6.76703
63.2738,0.21,67.59,-6.76703
63.275,0.21,67.59,-6.76703
63.2762,0.29,67.59,-6.76703
63.2775,0.29,67.59,-6.76703
63.2788,0.29,67.59,-6.76703
63.28,0.29,67.59,-6.76703
63.2813,0.29,67.59,-6.76703
63.2825,0.29,67.59,-6.76703
63.2837,0.29,67.59,-6.76703
63.285,0.29,67.59,-6.76703
63.2863,0.12,67.59,-6.76703
63.2875,0.12,67.59,-6.76703
63.2887,0.29,67.59,-6.76703
63.29,0.29,67.59,-6.76703
63.2912,0.29,67.59,-6.76703
63.2925,0.29,67.59,-6.76703
63.2938,0.29,67.59,-6.76703
63.295,0.29,67.59,-5.63141
63.2962,0.29,67.59,-5.63141
63.2975,0.29,67.59,-5.63141
63.2988,0.29,67.59,-5.63141
63.3,0.29,67.59,-5.63141
63.3013,0.12,67.59,-5.63141
63.3013,0.12,67.59,-5.63141
63.3013,0.12,67.59,-5.63141
63.3025,0.12,67.59,-5.63141
63.3037,0.21,67.59,-5.63141
63.305,0.21,67.59,-5.63141
63.3063,0.29,67.59,-5.63141
63.3075,0.29,67.59,-5.63141
63.3088,0.21,67.59,-5.63141
63.31,0.21,67.59,-5.63141
63.3112,0.21,67.59,-5.63141
63.3125,0.21,67.59,-5.63141
63.3138,0.12,67.59,-5.63141
63.315,0.12,67.59,-5.63141
63.3162,0.29,67.59,-5.63141
63.3175,0.29,67.59,-5.63141
63.3187,0.21,67.59,-5.63141
63.32,0.21,67.59,-5.63141
63.3213,0.29,67.59,-5.63141
63.3225,0.29,67.59,-5.63141
63.3237,0.29,67.59,-5.63141
63.325,0.29,67.59,-5.63141
63.3262,0.21,67.59,-5.63141
63.3275,0.21,67.59,-5.63141
63.3288,0.29,67.59,-5.63141
63.33,0.29,67.59,-5.63141
63.3312,0.29,67.59,-5.63141
63.3325,0.29,67.59,-5.63141
63.3338,0.21,67.59,-5.63141
63.335,0.21,67.59,-5.63141
63.3363,0.29,67.59,-5.63141
63.3375,0.29,67.59,-5.63141
63.3387,0.21,67.59,-5.63141
63.34,0.21,67.62,-5.63141
63.3413,0.29,67.62,-5.63141
63.3425,0.29,67.62,-5.63141
63.3438,0.29,67.62,-5.63141
63.345,0.29,67.62,-5.63141
63.3462,0.21,67.62,-5.63141
63.3475,0.21,67.62,-5.63141
63.3488,0.29,67.62,-5.63141
63.35,0.29,67.62,-5.63141
63.3512,0.21,67.62,-5.63141
63.3512,0.21,67.62,-5.63141
63.3512,0.21,67.62,-5.63141
63.3525,0.21,67.62,-5.63141
63.3537,0.21,67.62,-5.63141
63.355,0.21,67.62,-5.63141
63.3563,0.21,67.62,-5.63141
63.3575,0.21,67.62,-5.63141
63.3587,0.21,67.62,-5.63141
63.36,0.21,67.62,-5.63141
63.3613,0.29,67.62,-5.63141
63.3625,0.29,67.62,-5.63141
63.3638,0.12,67.62,-5.63141
63.365,0.12,67.62,-5.63141
63.3662,0.29,67.62,-5.63141
63.3675,0.29,67.62,-5.63141
63.3688,0.21,67.62,-5.63141
63.37,0.21,67.62,-5.63141
63.3713,0.21,67.62,-5.63141
63.3725,0.21,67.62,-5.63141
63.3737,0.29,67.62,-5.63141
63.375,0.29,67.62,-5.63141
63.3763,0.29,67.62,-5.63141
63.3775,0.29,67.62,-5.63141
63.3787,0.21,67.62,-5.63141
63.38,0.21,67.62,-5.63141
63.3812,0.12,67.62,-5.63141
63.3825,0.12,67.62,-5.63141
63.3838,0.29,67.62,-5.63141
63.385,0.29,67.62,-5.63141
63.3862,0.29,67.62,-5.63141
63.3875,0.29,67.62,-5.63141
63.3887,0.29,67.62,-5.63141
63.39,0.29,67.62,-5.63141
63.3913,0.12,67.62,-5.63141
63.3925,0.12,67.62,-5.63141
63.3937,0.29,67.62,-5.63141
63.395,0.29,67.62,-6.76703
63.3963,0.29,67.62,-6.76703
63.3975,0.29,67.62,-6.76703
63.3988,0.21,67.62,-6.76703
63.4,0.21,67.62,-6.76703
63.4012,0.12,67.62,-6.76703
63.4012,0.12,67.62,-6.76703
63.4012,0.12,67.62,-6.76703
63.4025,0.12,67.62,-6.76703
63.4038,0.29,67.62,-6.76703
63.405,0.29,67.62,-6.76703
63.4063,0.21,67.62,-6.76703
63.4075,0.21,67.62,-6.76703
63.4087,0.12,67.62,-6.76703
63.41,0.12,67.62,-6.76703
63.4113,0.12,67.62,-6.76703
63.4125,0.12,67.62,-6.76703
63.4137,0.29,67.62,-6.76703
63.415,0.29,67.62,-6.76703
63.4162,0.12,67.62,-6.76703
63.4175,0.12,67.62,-6.76703
63.4188,0.12,67.62,-6.76703
63.42,0.12,67.62,-6.76703
63.4212,0.21,67.62,-6.76703
63.4225,0.21,67.62,-6.76703
63.4238,0.29,67.62,-6.76703
63.425,0.29,67.62,-6.76703
63.4263,0.12,67.62,-6.76703
63.4275,0.12,67.62,-6.76703
63.4287,0.29,67.62,-6.76703
63.43,0.29,67.62,-6.76703
63.4313,0.21,67.62,-6.76703
63.4325,0.21,67.62,-6.76703
63.4338,0.29,67.62,-6.76703
63.435,0.29,67.62,-6.76703
63.4362,0.21,67.62,-6.76703
63.4375,0.21,67.62,-6.76703
63.4388,0.21,67.62,-6.76703
63.44,0.21,67.59,-6.76703
63.4412,0.21,67.59,-6.76703
63.4425,0.21,67.59,-6.76703
63.4437,0.21,67.59,-6.76703
63.445,0.21,67.59,-5.63141
63.4463,0.29,67.59,-5.63141
63.4475,0.29,67.59,-5.63141
63.4487,0.29,67.59,-5.63141
63.45,0.29,67.59,-5.63141
63.4512,0.29,67.59,-5.63141
63.4512,0.29,67.59,-5.63141
63.4512,0.29,67.59,-5.63141
63.4525,0.29,67.59,-5.63141
63.4538,0.21,67.59,-5.63141
63.455,0.21,67.59,-5.63141
63.4562,0.29,67.59,-5.63141
63.4575,0.29,67.59,-5.63141
63.4588,0.21,67.59,-5.63141
63.46,0.21,67.59,-5.63141
63.4613,0.21,67.59,-5.63141
63.4625,0.21,67.59,-5.63141
63.4637,0.21,67.59,-5.63141
63.465,0.21,67.59,-5.63141
63.4663,0.21,67.59,-5.63141
63.4675,0.21,67.59,-5.63141
63.4688,0.21,67.59,-5.63141
63.47,0.21,67.59,-5.63141
63.4712,0.29,67.59,-5.63141
63.4725,0.29,67.59,-5.63141
63.4738,0.29,67.59,-5.63141
63.475,0.29,67.59,-5.63141
63.4762,0.12,67.59,-5.63141
63.4775,0.12,67.59,-5.63141
63.4787,0.21,67.59,-5.63141
63.48,0.21,67.59,-5.63141
63.4813,0.21,67.59,-5.63141
63.4825,0.21,67.59,-5.63141
63.4837,0.21,67.59,-5.63141
63.485,0.21,67.59,-5.63141
63.4863,0.12,67.59,-5.63141
63.4875,0.12,67.59,-5.63141
63.4888,0.29,67.59,-5.63141
63.49,0.29,67.62,-5.63141
63.4912,0.29,67.62,-5.63141
63.4925,0.29,67.62,-5.63141
63.4938,0.29,67.62,-5.63141
63.495,0.29,67.62,-5.63141
63.4963,0.21,67.62,-5.63141
63.4975,0.21,67.62,-5.63141
63.4987,0.29,67.62,-5.63141
63.5,0.29,67.62,-5.63141
63.5013,0.21,67.62,-5.63141
63.5013,0.21,67.62,-5.63141
63.5013,0.21,67.62,-5.63141
63.5025,0.21,67.62,-5.63141
63.5037,0.21,67.62,-5.63141
63.505,0.21,67.62,-5.63141
63.5062,0.21,67.62,-5.63141
63.5075,0.21,67.62,-5.63141
63.5088,0.29,67.62,-5.63141
63.51,0.29,67.62,-5.63141
63.5112,0.21,67.62,-5.63141
63.5125,0.21,67.62,-5.63141
63.5137,0.29,67.62,-5.63141
63.515,0.29,67.62,-5.63141
63.5163,0.21,67.62,-5.63141
63.5175,0.21,67.62,-5.63141
63.5187,0.12,67.62,-5.63141
63.52,0.12,67.62,-5.63141
63.5213,0.29,67.62,-5.63141
63.5225,0.29,67.62,-5.63141
63.5238,0.21,67.62,-5.63141
63.525,0.21,67.62,-5.63141
63.5262,0.21,67.62,-5.63141
63.5275,0.21,67.62,-5.63141
63.5288,0.21,67.62,-5.63141
63.53,0.21,67.62,-5.63141
63.5313,0.21,67.62,-5.63141
63.5325,0.21,67.62,-5.63141
63.5337,0.21,67.62,-5.63141
63.535,0.21,67.62,-5.63141
63.5363,0.21,67.62,-5.63141
63.5375,0.21,67.62,-5.63141
63.5387,0.12,67.62,-5.63141
63.54,0.12,67.62,-5.63141
63.5412,0.29,67.62,-5.63141
63.5425,0.29,67.62,-5.63141
63.5438,0.21,67.62,-5.63141
63.545,0.21,67.62,-6.76703
63.5462,0.29,67.62,-6.76703
63.5475,0.29,67.62,-6.76703
63.5488,0.12,67.62,-6.76703
63.55,0.12,67.62,-6.76703
63.5513,0.21,67.62,-6.76703
63.5513,0.21,67.62,-6.76703
63.5513,0.21,67.62,-6.76703
63.5525,0.21,67.62,-6.76703
63.5537,0.29,67.62,-6.76703
63.555,0.29,67.62,-6.76703
63.5563,0.12,67.62,-6.76703
63.5575,0.12,67.62,-6.76703
63.5588,0.21,67.62,-6.76703
63.56,0.21,67.62,-6.76703
63.5612,0.21,67.62,-6.76703
63.5625,0.21,67.62,-6.76703
63.5638,0.21,67.62,-6.76703
63.565,0.21,67.62,-6.76703
63.5662,0.12,67.62,-6.76703
63.5675,0.12,67.62,-6.76703
63.5687,0.12,67.62,-6.76703
63.57,0.12,67.62,-6.76703
63.5713,0.29,67.62,-6.76703
63.5725,0.29,67.62,-6.76703
63.5737,0.29,67.62,-6.76703
63.575,0.29,67.62,-6.76703
63.5762,0.12,67.62,-6.76703
63.5775,0.12,67.62,-6.76703
63.5788,0.21,67.62,-6.76703
63.58,0.21,67.62,-6.76703
63.5812,0.21,67.62,-6.76703
63.5825,0.21,67.62,-6.76703
63.5838,0.29,67.62,-6.76703
63.585,0.29,67.62,-6.76703
63.5863,0.29,67.62,-6.76703
63.5875,0.29,67.62,-6.76703
63.5887,0.21,67.62,-6.76703
63.59,0.21,67.62,-6.76703
63.5913,0.29,67.62,-6.76703
63.5925,0.29,67.62,-6.76703
63.5938,0.29,67.62,-6.76703
63.595,0.29,67.62,-6.76703
63.5962,0.21,67.62,-6.76703
63.5975,0.21,67.62,-6.76703
63.5988,0.29,67.62,-6.76703
63.6,0.29,67.62,-6.76703
63.6012,0.12,67.62,-6.76703
63.6012,0.12,67.62,-6.76703
63.6012,0.12,67.62,-6.76703
63.6025,0.12,67.62,-6.76703
63.6037,0.29,67.62,-6.76703
63.605,0.29,67.62,-6.76703
63.6063,0.21,67.62,-6.76703
63.6075,0.21,67.62,-6.76703
63.6087,0.21,67.62,-6.76703
63.61,0.21,67.62,-6.76703
63.6113,0.29,67.62,-6.76703
63.6125,0.29,67.62,-6.76703
63.6138,0.21,67.62,-6.76703
63.615,0.21,67.62,-6.76703
63.6162,0.21,67.62,-6.76703
63.6175,0.21,67.62,-6.76703
63.6188,0.21,67.62,-6.76703
63.62,0.21,67.62,-6.76703
63.6213,0.12,67.62,-6.76703
63.6225,0.12,67.62,-6.76703
63.6237,0.21,67.62,-6.76703
63.625,0.21,67.62,-6.76703
63.6263,0.29,67.62,-6.76703
63.6275,0.29,67.62,-6.76703
63.6287,0.29,67.62,-6.76703
63.63,0.29,67.62,-6.76703
63.6312,0.12,67.62,-6.76703
63.6325,0.12,67.62,-6.76703
63.6338,0.29,67.62,-6.76703
63.635,0.29,67.62,-6.76703
63.6362,0.29,67.62,-6.76703
63.6375,0.29,67.62,-6.76703
63.6387,0.21,67.62,-6.76703
63.64,0.21,67.62,-6.76703
63.6413,0.29,67.62,-6.76703
63.6425,0.29,67.62,-6.76703
63.6437,0.29,67.62,-6.76703
63.645,0.29,67.62,-6.76703
63.6463,0.29,67.62,-6.76703
63.6475,0.29,67.62,-6.76703
63.6488,0.21,67.62,-6.76703
63.65,0.21,67.62,-6.76703
63.6512,0.12,67.62,-6.76703
63.6512,0.12,67.62,-6.76703
63.6512,0.12,67.62,-6.76703
63.6525,0.12,67.62,-6.76703
63.6538,0.29,67.62,-6.76703
63.655,0.29,67.62,-6.76703
63.6563,0.21,67.62,-6.76703
63.6575,0.21,67.62,-6.76703
63.6587,0.29,67.62,-6.76703
63.66,0.29,67.62,-6.76703
63.6613,0.29,67.62,-6.76703
63.6625,0.29,67.62,-6.76703
63.6637,0.21,67.62,-6.76703
63.665,0.21,67.62,-6.76703
63.6662,0.21,67.62,-6.76703
63.6675,0.21,67.62,-6.76703
63.6688,0.29,67.62,-6.76703
63.67,0.29,67.62,-6.76703
63.6712,0.29,67.62,-6.76703
63.6725,0.29,67.62,-6.76703
63.6738,0.29,67.62,-6.76703
63.675,0.29,67.62,-6.76703
63.6763,0.21,67.62,-6.76703
63.6775,0.21,67.62,-6.76703
63.6787,0.21,67.62,-6.76703
63.68,0.21,67.62,-6.76703
63.6813,0.21,67.62,-6.76703
63.6825,0.21,67.62,-6.76703
63.6838,0.29,67.62,-6.76703
63.685,0.29,67.62,-6.76703
63.6862,0.21,67.62,-6.76703
63.6875,0.21,67.62,-6.76703
63.6888,0.21,67.62,-6.76703
63.69,0.21,67.62,-6.76703
63.6912,0.29,67.62,-6.76703
63.6925,0.29,67.62,-6.76703
63.6937,0.29,67.62,-6.76703
63.695,0.29,67.62,-6.76703
63.6963,0.21,67.62,-6.76703
63.6975,0.21,67.62,-6.76703
63.6987,0.12,67.62,-6.76703
63.7,0.12,67.62,-6.76703
63.7012,0.21,67.62,-6.76703
63.7012,0.21,67.62,-6.76703
63.7012,0.21,67.62,-6.76703
63.7025,0.21,67.62,-6.76703
63.7038,0.29,67.62,-6.76703
63.705,0.29,67.62,-6.76703
63.7062,0.29,67.62,-6.76703
63.7075,0.29,67.62,-6.76703
63.7088,0.21,67.62,-6.76703
63.71,0.21,67.62,-6.76703
63.7113,0.29,67.62,-6.76703
63.7125,0.29,67.62,-6.76703
63.7137,0.12,67.62,-6.76703
63.715,0.12,67.62,-6.76703
63.7163,0.21,67.62,-6.76703
63.7175,0.21,67.62,-6.76703
63.7188,0.21,67.62,-6.76703
63.72,0.21,67.62,-6.76703
63.7212,0.21,67.62,-6.76703
63.7225,0.21,67.62,-6.76703
63.7238,0.21,67.62,-6.76703
63.725,0.21,67.62,-6.76703
63.7262,0.12,67.62,-6.76703
63.7275,0.12,67.62,-6.76703
63.7287,0.21,67.62,-6.76703
63.73,0.21,67.62,-6.76703
63.7313,0.21,67.62,-6.76703
63.7325,0.21,67.62,-6.76703
63.7337,0.29,67.62,-6.76703
63.735,0.29,67.62,-6.76703
63.7363,0.21,67.62,-6.76703
63.7375,0.21,67.62,-6.76703
63.7388,0.12,67.62,-6.76703
63.74,0.12,67.65,-6.76703
63.7412,0.29,67.65,-6.76703
63.7425,0.29,67.65,-6.76703
63.7438,0.29,67.65,-6.76703
63.745,0.29,67.65,-6.76703
63.7463,0.12,67.65,-6.76703
63.7475,0.12,67.65,-6.76703
63.7487,0.21,67.65,-6.76703
63.75,0.21,67.65,-6.76703
63.7513,0.21,67.65,-6.76703
63.7513,0.21,67.65,-6.76703
63.7513,0.21,67.65,-6.76703
63.7525,0.21,67.65,-6.76703
63.7537,0.21,67.65,-6.76703
63.755,0.21,67.65,-6.76703
63.7562,0.21,67.65,-6.76703
63.7575,0.21,67.65,-6.76703
63.7588,0.12,67.65,-6.76703
63.76,0.12,67.65,-6.76703
63.7612,0.29,67.65,-6.76703
63.7625,0.29,67.65,-6.76703
63.7637,0.21,67.65,-6.76703
63.765,0.21,67.65,-6.76703
63.7663,0.29,67.65,-6.76703
63.7675,0.29,67.65,-6.76703
63.7687,0.21,67.65,-6.76703
63.77,0.21,67.65,-6.76703
63.7713,0.12,67.65,-6.76703
63.7725,0.12,67.65,-6.76703
63.7738,0.21,67.65,-6.76703
63.775,0.21,67.65,-6.76703
63.7762,0.29,67.65,-6.76703
63.7775,0.29,67.65,-6.76703
63.7788,0.29,67.65,-6.76703
63.78,0.29,67.65,-6.76703
63.7813,0.21,67.65,-6.76703
63.7825,0.21,67.65,-6.76703
63.7837,0.29,67.65,-6.76703
63.785,0.29,67.65,-6.76703
63.7863,0.21,67.65,-6.76703
63.7875,0.21,67.65,-6.76703
63.7887,0.21,67.65,-6.76703
63.79,0.21,67.62,-6.76703
63.7912,0.21,67.62,-6.76703
63.7925,0.21,67.62,-6.76703
63.7938,0.12,67.62,-6.76703
63.795,0.12,67.62,-5.63141
63.7962,0.29,67.62,-5.63141
63.7975,0.29,67.62,-5.63141
63.7988,0.29,67.62,-5.63141
63.8,0.29,67.62,-5.63141
63.8013,0.21,67.62,-5.63141
63.8013,0.21,67.62,-5.63141
63.8013,0.21,67.62,-5.63141
63.8025,0.21,67.62,-5.63141
63.8037,0.29,67.62,-5.63141
63.805,0.29,67.62,-5.63141
63.8063,0.21,67.62,-5.63141
63.8075,0.21,67.62,-5.63141
63.8088,0.21,67.62,-5.63141
63.81,0.21,67.62,-5.63141
63.8112,0.21,67.62,-5.63141
63.8125,0.21,67.62,-5.63141
63.8138,0.29,67.62,-5.63141
63.815,0.29,67.62,-5.63141
63.8162,0.12,67.62,-5.63141
63.8175,0.12,67.62,-5.63141
63.8187,0.21,67.62,-5.63141
63.82,0.21,67.62,-5.63141
63.8213,0.21,67.62,-5.63141
63.8225,0.21,67.62,-5.63141
63.8237,0.04,67.62,-5.63141
63.825,0.04,67.62,-5.63141
63.8262,0.29,67.62,-5.63141
63.8275,0.29,67.62,-5.63141
63.8288,0.12,67.62,-5.63141
63.83,0.12,67.62,-5.63141
63.8312,0.29,67.62,-5.63141
63.8325,0.29,67.62,-5.63141
63.8338,0.29,67.62,-5.63141
63.835,0.29,67.62,-5.63141
63.8363,0.21,67.62,-5.63141
63.8375,0.21,67.62,-5.63141
63.8387,0.29,67.62,-5.63141
63.84,0.29,67.62,-5.63141
63.8413,0.29,67.62,-5.63141
63.8425,0.29,67.62,-5.63141
63.8438,0.12,67.62,-5.63141
63.845,0.12,67.62,-6.76703
63.8462,0.29,67.62,-6.76703
63.8475,0.29,67.62,-6.76703
63.8488,0.29,67.62,-6.76703
63.85,0.29,67.62,-6.76703
63.8512,0.12,67.62,-6.76703
63.8512,0.12,67.62,-6.76703
63.8512,0.12,67.62,-6.76703
63.8525,0.12,67.62,-6.76703
63.8537,0.21,67.62,-6.76703
63.855,0.21,67.62,-6.76703
63.8563,0.21,67.62,-6.76703
63.8575,0.21,67.62,-6.76703
63.8587,0.29,67.62,-6.76703
63.86,0.29,67.62,-6.76703
63.8613,0.12,67.62,-6.76703
63.8625,0.12,67.62,-6.76703
63.8638,0.21,67.62,-6.76703
63.865,0.21,67.62,-6.76703
63.8662,0.12,67.62,-6.76703
63.8675,0.12,67.62,-6.76703
63.8688,0.29,67.62,-6.76703
63.87,0.29,67.62,-6.76703
63.8713,0.12,67.62,-6.76703
63.8725,0.12,67.62,-6.76703
63.8737,0.12,67.62,-6.76703
63.875,0.12,67.62,-6.76703
63.8763,0.21,67.62,-6.76703
63.8775,0.21,67.62,-6.76703
63.8787,0.29,67.62,-6.76703
63.88,0.29,67.62,-6.76703
63.8812,0.12,67.62,-6.76703
63.8825,0.12,67.62,-6.76703
63.8838,0.29,67.62,-6.76703
63.885,0.29,67.62,-6.76703
63.8862,0.29,67.62,-6.76703
63.8875,0.29,67.62,-6.76703
63.8887,0.29,67.62,-6.76703
63.89,0.29,67.65,-6.76703
63.8913,0.21,67.65,-6.76703
63.8925,0.21,67.65,-6.76703
63.8937,0.21,67.65,-6.76703
63.895,0.21,67.65,-5.63141
63.8963,0.29,67.65,-5.63141
63.8975,0.29,67.65,-5.63141
63.8988,0.29,67.65,-5.63141
63.9,0.29,67.65,-5.63141
63.9012,0.21,67.65,-5.63141
63.9012,0.21,67.65,-5.63141
63.9012,0.21,67.65,-5.63141
63.9025,0.21,67.65,-5.63141
63.9038,0.21,67.65,-5.63141
63.905,0.21,67.65,-5.63141
63.9063,0.29,67.65,-5.63141
63.9075,0.29,67.65,-5.63141
63.9087,0.29,67.65,-5.63141
63.91,0.29,67.65,-5.63141
63.9113,0.21,67.65,-5.63141
63.9125,0.21,67.65,-5.63141
63.9137,0.21,67.65,-5.63141
63.915,0.21,67.65,-5.63141
63.9162,0.21,67.65,-5.63141
63.9175,0.21,67.65,-5.63141
63.9188,0.21,67.65,-5.63141
63.92,0.21,67.65,-5.63141
63.9212,0.21,67.65,-5.63141
63.9225,0.21,67.65,-5.63141
63.9238,0.21,67.65,-5.63141
63.925,0.21,67.65,-5.63141
63.9263,0.21,67.65,-5.63141
63.9275,0.21,67.65,-5.63141
63.9287,0.21,67.65,-5.63141
63.93,0.21,67.65,-5.63141
63.9313,0.12,67.65,-5.63141
63.9325,0.12,67.65,-5.63141
63.9338,0.29,67.65,-5.63141
63.935,0.29,67.65,-5.63141
63.9362,0.29,67.65,-5.63141
63.9375,0.29,67.65,-5.63141
63.9388,0.29,67.65,-5.63141
63.94,0.29,67.65,-5.63141
63.9412,0.29,67.65,-5.63141
63.9425,0.29,67.65,-5.63141
63.9437,0.29,67.65,-5.63141
63.945,0.29,67.65,-6.76703
63.9463,0.29,67.65,-6.76703
63.9475,0.29,67.65,-6.76703
63.9487,0.29,67.65,-6.76703
63.95,0.29,67.65,-6.76703
63.9512,0.21,67.65,-6.76703
63.9512,0.21,67.65,-6.76703
63.9512,0.21,67.65,-6.76703
63.9525,0.21,67.65,-6.76703
63.9538,0.21,67.65,-6.76703
63.955,0.21,67.65,-6.76703
63.9562,0.29,67.65,-6.76703
63.9575,0.29,67.65,-6.76703
63.9588,0.29,67.65,-6.76703
63.96,0.29,67.65,-6.76703
63.9613,0.12,67.65,-6.76703
63.9625,0.12,67.65,-6.76703
63.9637,0.12,67.65,-6.76703
63.965,0.12,67.65,-6.76703
63.9663,0.21,67.65,-6.76703
63.9675,0.21,67.65,-6.76703
63.9688,0.21,67.65,-6.76703
63.97,0.21,67.65,-6.76703
63.9712,0.21,67.65,-6.76703
63.9725,0.21,67.65,-6.76703
63.9738,0.29,67.65,-6.76703
63.975,0.29,67.65,-6.76703
63.9762,0.21,67.65,-6.76703
63.9775,0.21,67.65,-6.76703
63.9787,0.29,67.65,-6.76703
63.98,0.29,67.65,-6.76703
63.9813,0.21,67.65,-6.76703
63.9825,0.21,67.65,-6.76703
63.9837,0.29,67.65,-6.76703
63.985,0.29,67.65,-6.76703
63.9863,0.29,67.65,-6.76703
63.9875,0.29,67.65,-6.76703
63.9888,0.21,67.65,-6.76703
63.99,0.21,67.62,-6.76703
63.9912,0.21,67.62,-6.76703
63.9925,0.21,67.62,-6.76703
63.9938,0.21,67.62,-6.76703
63.995,0.21,67.62,-6.76703
63.9963,0.29,67.62,-6.76703
63.9975,0.29,67.62,-6.76703
63.9987,0.29,67.62,-6.76703
64,0.29,67.62,-6.76703
64.0013,0.21,67.62,-6.76703
64.0013,0.21,67.62,-6.76703
64.0013,0.21,67.62,-6.76703
64.0025,0.21,67.62,-6.76703
64.0038,0.29,67.62,-6.76703
64.005,0.29,67.62,-6.76703
64.0062,0.21,67.62,-6.76703
64.0075,0.21,67.62,-6.76703
64.0088,0.29,67.62,-6.76703
64.01,0.29,67.62,-6.76703
64.0113,0.12,67.62,-6.76703
64.0125,0.12,67.62,-6.76703
64.0137,0.29,67.62,-6.76703
64.015,0.29,67.62,-6.76703
64.0163,0.21,67.62,-6.76703
64.0175,0.21,67.62,-6.76703
64.0188,0.21,67.62,-6.76703
64.02,0.21,67.62,-6.76703
64.0212,0.29,67.62,-6.76703
64.0225,0.29,67.62,-6.76703
64.0238,0.21,67.62,-6.76703
64.025,0.21,67.62,-6.76703
64.0263,0.21,67.62,-6.76703
64.0275,0.21,67.62,-6.76703
64.0287,0.29,67.62,-6.76703
64.03,0.29,67.62,-6.76703
64.0313,0.21,67.62,-6.76703
64.0325,0.21,67.62,-6.76703
64.0338,0.21,67.62,-6.76703
64.035,0.21,67.62,-6.76703
64.0362,0.21,67.62,-6.76703
64.0375,0.21,67.62,-6.76703
64.0387,0.29,67.62,-6.76703
64.04,0.29,67.62,-6.76703
64.0413,0.04,67.62,-6.76703
64.0425,0.04,67.62,-6.76703
64.0437,0.12,67.62,-6.76703
64.045,0.12,67.62,-6.76703
64.0462,0.29,67.62,-6.76703
64.0475,0.29,67.62,-6.76703
64.0488,0.21,67.62,-6.76703
64.05,0.21,67.62,-6.76703
64.0512,0.29,67.62,-6.76703
64.0512,0.29,67.62,-6.76703
64.0512,0.29,67.62,-6.76703
64.0525,0.29,67.62,-6.76703
64.0537,0.21,67.62,-6.76703
64.055,0.21,67.62,-6.76703
64.0563,0.21,67.62,-6.76703
64.0575,0.21,67.62,-6.76703
64.0587,0.29,67.62,-6.76703
64.06,0.29,67.62,-6.76703
64.0612,0.29,67.62,-6.76703
64.0625,0.29,67.62,-6.76703
64.0638,0.12,67.62,-6.76703
64.065,0.12,67.62,-6.76703
64.0663,0.29,67.62,-6.76703
64.0675,0.29,67.62,-6.76703
64.0687,0.29,67.62,-6.76703
64.07,0.29,67.62,-6.76703
64.0713,0.29,67.62,-6.76703
64.0725,0.29,67.62,-6.76703
64.0738,0.29,67.62,-6.76703
